card_id,user_id,created_at,card_type,status,plan_type
card_001587,u_01356,2024-11-28T00:00:00,physical,active,metal
card_001588,u_01357,2023-12-20T00:00:00,virtual,active,metal
card_001589,u_01357,2023-12-21T00:00:00,physical,blocked,metal
card_001590,u_01358,2024-05-09T00:00:00,virtual,active,free
card_001591,u_01359,2023-10-31T00:00:00,virtual,active,free
card_001592,u_01360,2023-03-31T00:00:00,virtual,active,free
card_001593,u_01361,2023-05-29T00:00:00,virtual,active,free
card_001594,u_01362,2023-11-19T00:00:00,virtual,active,free
card_001595,u_01363,2024-04-11T00:00:00,virtual,blocked,free
card_001596,u_01364,2024-06-22T00:00:00,virtual,active,smart
card_001597,u_01365,2023-12-26T00:00:00,virtual,active,metal
card_001598,u_01366,2023-04-11T00:00:00,virtual,active,free
card_001599,u_01367,2024-04-10T00:00:00,virtual,active,smart
card_001600,u_01367,2024-04-12T00:00:00,physical,active,smart
card_001601,u_01368,2023-03-11T00:00:00,virtual,active,smart
card_001602,u_01369,2023-02-15T00:00:00,virtual,active,free
card_001603,u_01370,2023-01-24T00:00:00,virtual,active,smart
card_001604,u_01370,2023-01-29T00:00:00,physical,cancelled,smart
card_001605,u_01371,2024-10-25T00:00:00,virtual,active,free
card_001606,u_01372,2024-11-27T00:00:00,virtual,blocked,free
card_001607,u_01373,2023-09-09T00:00:00,virtual,active,free
card_001608,u_01374,2024-07-24T00:00:00,virtual,blocked,free
card_001609,u_01375,2023-12-08T00:00:00,virtual,active,free
card_001610,u_01376,2024-04-20T00:00:00,virtual,active,free
card_001611,u_01377,2024-02-20T00:00:00,virtual,active,free
card_001612,u_01378,2023-07-12T00:00:00,virtual,active,free
card_001613,u_01379,2024-02-10T00:00:00,virtual,active,free
card_001614,u_01380,2024-09-21T00:00:00,virtual,cancelled,free
card_001615,u_01381,2024-04-09T00:00:00,virtual,active,free
card_001616,u_01382,2024-02-06T00:00:00,virtual,active,free
card_001617,u_01383,2023-08-12T00:00:00,virtual,active,free
card_001618,u_01384,2023-10-17T00:00:00,virtual,active,free
card_001619,u_01385,2024-08-19T00:00:00,virtual,blocked,free
card_001620,u_01386,2024-07-06T00:00:00,virtual,active,smart
card_001621,u_01386,2024-07-05T00:00:00,physical,active,smart
card_001622,u_01387,2024-01-15T00:00:00,virtual,active,free
card_001623,u_01388,2023-07-26T00:00:00,virtual,active,free
card_001624,u_01389,2023-04-30T00:00:00,virtual,blocked,smart
card_001625,u_01389,2023-04-30T00:00:00,physical,active,smart
card_001626,u_01390,2024-11-17T00:00:00,virtual,blocked,free
card_001627,u_01391,2024-06-25T00:00:00,virtual,blocked,free
card_001628,u_01392,2024-09-05T00:00:00,virtual,active,smart
card_001629,u_01392,2024-09-07T00:00:00,physical,active,smart
card_001630,u_01393,2024-09-20T00:00:00,virtual,active,metal
card_001631,u_01393,2024-09-19T00:00:00,physical,active,metal
card_001632,u_01394,2024-08-27T00:00:00,virtual,active,free
card_001633,u_01395,2023-12-25T00:00:00,virtual,active,metal
card_001634,u_01395,2023-12-24T00:00:00,physical,active,metal
card_001635,u_01396,2024-04-18T00:00:00,virtual,active,smart
card_001636,u_01396,2024-04-16T00:00:00,physical,active,smart
card_001637,u_01397,2024-11-22T00:00:00,virtual,active,free
card_001638,u_01398,2024-09-22T00:00:00,virtual,active,free
card_001639,u_01399,2024-11-22T00:00:00,virtual,active,free
card_001640,u_01400,2023-11-17T00:00:00,virtual,active,smart
card_001641,u_01400,2023-11-22T00:00:00,physical,active,smart
card_001642,u_01401,2023-09-07T00:00:00,virtual,active,free
card_001643,u_01402,2023-05-01T00:00:00,virtual,active,smart
card_001644,u_01402,2023-05-05T00:00:00,physical,active,smart
card_001645,u_01403,2024-01-23T00:00:00,virtual,active,free
card_001646,u_01404,2024-06-08T00:00:00,virtual,active,free
card_001647,u_01405,2024-03-07T00:00:00,virtual,active,free
card_001648,u_01406,2024-08-16T00:00:00,virtual,active,smart
card_001649,u_01406,2024-08-13T00:00:00,physical,active,smart
card_001650,u_01407,2024-03-13T00:00:00,virtual,blocked,free
card_001651,u_01408,2024-05-17T00:00:00,virtual,cancelled,smart
card_001652,u_01408,2024-05-15T00:00:00,physical,blocked,smart
card_001653,u_01409,2024-07-26T00:00:00,virtual,active,free
card_001654,u_01410,2024-05-16T00:00:00,virtual,active,free
card_001655,u_01411,2023-05-25T00:00:00,virtual,active,free
card_001656,u_01412,2023-11-20T00:00:00,virtual,active,free
card_001657,u_01413,2024-09-28T00:00:00,virtual,active,smart
card_001658,u_01413,2024-09-29T00:00:00,physical,active,smart
card_001659,u_01414,2024-01-06T00:00:00,virtual,active,free
card_001660,u_01415,2024-05-16T00:00:00,virtual,active,metal
card_001661,u_01416,2023-07-21T00:00:00,virtual,active,smart
card_001662,u_01417,2024-08-03T00:00:00,virtual,active,smart
card_001663,u_01418,2024-02-26T00:00:00,virtual,active,smart
card_001664,u_01419,2024-03-01T00:00:00,virtual,active,metal
card_001665,u_01419,2024-03-01T00:00:00,physical,active,metal
card_001666,u_01420,2024-05-16T00:00:00,virtual,active,smart
card_001667,u_01420,2024-05-18T00:00:00,physical,active,smart
card_001668,u_01421,2023-03-29T00:00:00,virtual,active,metal
card_001669,u_01421,2023-03-27T00:00:00,physical,cancelled,metal
card_001670,u_01422,2023-08-15T00:00:00,virtual,active,free
card_001671,u_01423,2023-02-04T00:00:00,virtual,active,free
card_001672,u_01424,2023-08-22T00:00:00,virtual,active,smart
card_001673,u_01424,2023-08-20T00:00:00,physical,active,smart
card_001674,u_01425,2023-06-23T00:00:00,virtual,active,metal
card_001675,u_01426,2024-08-02T00:00:00,virtual,active,free
card_001676,u_01427,2024-07-20T00:00:00,virtual,active,smart
card_001677,u_01427,2024-07-19T00:00:00,physical,cancelled,smart
card_001678,u_01428,2024-08-14T00:00:00,virtual,active,free
card_001679,u_01429,2023-10-05T00:00:00,virtual,active,smart
card_001680,u_01430,2024-07-12T00:00:00,virtual,active,free
card_001681,u_01431,2024-03-30T00:00:00,virtual,active,smart
card_001682,u_01431,2024-03-30T00:00:00,physical,active,smart
card_001683,u_01432,2024-03-15T00:00:00,virtual,active,free
card_001684,u_01433,2024-10-31T00:00:00,virtual,active,smart
card_001685,u_01434,2023-11-03T00:00:00,virtual,active,smart
card_001686,u_01434,2023-11-01T00:00:00,physical,active,smart
card_001687,u_01435,2024-04-08T00:00:00,virtual,active,free
card_001688,u_01436,2023-12-27T00:00:00,virtual,active,smart
card_001689,u_01436,2023-12-24T00:00:00,physical,active,smart
card_001690,u_01437,2024-03-27T00:00:00,virtual,active,smart
card_001691,u_01438,2023-09-05T00:00:00,virtual,active,free
card_001692,u_01439,2024-08-28T00:00:00,virtual,active,metal
card_001693,u_01440,2024-09-19T00:00:00,virtual,active,free
card_001694,u_01441,2023-06-20T00:00:00,virtual,active,metal
card_001695,u_01441,2023-06-20T00:00:00,physical,active,metal
card_001696,u_01442,2023-08-02T00:00:00,virtual,active,free
card_001697,u_01443,2023-03-07T00:00:00,virtual,active,free
card_001698,u_01444,2024-07-04T00:00:00,virtual,blocked,free
card_001699,u_01445,2024-09-03T00:00:00,virtual,active,smart
card_001700,u_01446,2023-11-28T00:00:00,virtual,active,free
card_001701,u_01447,2023-10-24T00:00:00,virtual,blocked,free
card_001702,u_01448,2024-06-12T00:00:00,virtual,active,free
card_001703,u_01449,2023-05-24T00:00:00,virtual,cancelled,free
card_001704,u_01450,2023-03-07T00:00:00,virtual,active,metal
card_001705,u_01451,2024-11-05T00:00:00,virtual,active,free
card_001706,u_01452,2023-05-16T00:00:00,virtual,active,free
card_001707,u_01453,2023-06-03T00:00:00,virtual,active,free
card_001708,u_01454,2023-09-16T00:00:00,virtual,active,free
card_001709,u_01455,2024-05-19T00:00:00,virtual,active,metal
card_001710,u_01456,2024-08-16T00:00:00,virtual,active,smart
card_001711,u_01457,2024-10-04T00:00:00,virtual,active,free
card_001712,u_01458,2024-01-21T00:00:00,virtual,active,metal
card_001713,u_01458,2024-01-20T00:00:00,physical,active,metal
card_001714,u_01459,2023-03-20T00:00:00,virtual,active,smart
card_001715,u_01459,2023-03-23T00:00:00,physical,active,smart
card_001716,u_01460,2024-02-19T00:00:00,virtual,active,free
card_001717,u_01461,2024-01-17T00:00:00,virtual,active,free
card_001718,u_01462,2024-05-16T00:00:00,virtual,active,free
card_001719,u_01463,2024-08-23T00:00:00,virtual,active,free
card_001720,u_01464,2023-04-06T00:00:00,virtual,active,free
card_001721,u_01465,2024-10-12T00:00:00,virtual,active,free
card_001722,u_01466,2023-03-09T00:00:00,virtual,active,free
card_001723,u_01467,2023-08-13T00:00:00,virtual,active,smart
card_001724,u_01467,2023-08-16T00:00:00,physical,blocked,smart
card_001725,u_01468,2023-08-09T00:00:00,virtual,active,free
card_001726,u_01469,2023-10-04T00:00:00,virtual,active,free
card_001727,u_01470,2023-10-23T00:00:00,virtual,active,free
card_001728,u_01471,2024-07-17T00:00:00,virtual,active,free
card_001729,u_01472,2024-08-06T00:00:00,virtual,active,free
card_001730,u_01473,2023-12-21T00:00:00,virtual,active,smart
card_001731,u_01474,2023-02-18T00:00:00,virtual,active,free
card_001732,u_01475,2024-10-04T00:00:00,virtual,active,metal
card_001733,u_01476,2023-01-21T00:00:00,virtual,active,free
card_001734,u_01477,2023-06-16T00:00:00,virtual,cancelled,free
card_001735,u_01478,2024-04-14T00:00:00,virtual,cancelled,free
card_001736,u_01479,2024-03-17T00:00:00,virtual,active,free
card_001737,u_01480,2023-05-16T00:00:00,virtual,active,free
card_001738,u_01481,2023-06-16T00:00:00,virtual,active,free
card_001739,u_01482,2023-04-11T00:00:00,virtual,active,smart
card_001740,u_01483,2023-09-14T00:00:00,virtual,blocked,free
card_001741,u_01484,2024-01-16T00:00:00,virtual,active,free
card_001742,u_01485,2023-02-23T00:00:00,virtual,active,free
card_001743,u_01486,2024-10-04T00:00:00,virtual,active,free
card_001744,u_01487,2023-08-31T00:00:00,virtual,active,free
card_001745,u_01488,2024-11-05T00:00:00,virtual,active,free
card_001746,u_01489,2023-04-13T00:00:00,virtual,active,free
card_001747,u_01490,2023-08-11T00:00:00,virtual,active,smart
card_001748,u_01490,2023-08-12T00:00:00,physical,active,smart
card_001749,u_01491,2023-03-21T00:00:00,virtual,active,free
card_001750,u_01492,2024-09-01T00:00:00,virtual,cancelled,metal
card_001751,u_01492,2024-09-04T00:00:00,physical,active,metal
card_001752,u_01493,2024-06-16T00:00:00,virtual,blocked,smart
card_001753,u_01494,2023-01-11T00:00:00,virtual,blocked,free
card_001754,u_01495,2023-12-21T00:00:00,virtual,cancelled,free
card_001755,u_01496,2024-03-09T00:00:00,virtual,blocked,metal
card_001756,u_01497,2024-05-06T00:00:00,virtual,active,free
card_001757,u_01498,2023-08-24T00:00:00,virtual,active,free
card_001758,u_01499,2023-04-02T00:00:00,virtual,active,free
card_001759,u_01500,2023-04-20T00:00:00,virtual,active,free
card_001760,u_01501,2024-01-12T00:00:00,virtual,active,smart
card_001761,u_01501,2024-01-17T00:00:00,physical,active,smart
card_001762,u_01502,2023-05-24T00:00:00,virtual,blocked,free
card_001763,u_01503,2023-05-19T00:00:00,virtual,active,smart
card_001764,u_01503,2023-05-22T00:00:00,physical,active,smart
card_001765,u_01504,2023-03-12T00:00:00,virtual,active,free
card_001766,u_01505,2024-09-20T00:00:00,virtual,active,free
card_001767,u_01506,2024-03-30T00:00:00,virtual,active,smart
card_001768,u_01507,2023-08-11T00:00:00,virtual,active,smart
card_001769,u_01507,2023-08-11T00:00:00,physical,active,smart
card_001770,u_01508,2024-03-02T00:00:00,virtual,active,free
card_001771,u_01509,2023-08-13T00:00:00,virtual,active,free
card_001772,u_01510,2023-04-13T00:00:00,virtual,blocked,free
card_001773,u_01511,2023-05-10T00:00:00,virtual,active,free
card_001774,u_01512,2023-12-26T00:00:00,virtual,active,free
card_001775,u_01513,2023-11-20T00:00:00,virtual,blocked,free
card_001776,u_01514,2023-09-12T00:00:00,virtual,active,smart
card_001777,u_01514,2023-09-14T00:00:00,physical,active,smart
card_001778,u_01515,2024-10-25T00:00:00,virtual,active,smart
card_001779,u_01515,2024-10-27T00:00:00,physical,active,smart
card_001780,u_01516,2023-09-17T00:00:00,virtual,active,free
card_001781,u_01517,2023-02-01T00:00:00,virtual,cancelled,free
card_001782,u_01518,2023-07-31T00:00:00,virtual,active,metal
card_001783,u_01519,2024-02-06T00:00:00,virtual,cancelled,free
card_001784,u_01520,2024-10-27T00:00:00,virtual,active,free
card_001785,u_01521,2023-09-03T00:00:00,virtual,active,free
card_001786,u_01522,2024-02-01T00:00:00,virtual,active,smart
card_001787,u_01523,2023-09-07T00:00:00,virtual,active,free
card_001788,u_01524,2024-10-17T00:00:00,virtual,active,free
card_001789,u_01525,2024-06-28T00:00:00,virtual,active,free
card_001790,u_01526,2024-01-09T00:00:00,virtual,active,free
card_001791,u_01527,2023-05-19T00:00:00,virtual,active,free
card_001792,u_01528,2024-08-05T00:00:00,virtual,blocked,metal
card_001793,u_01528,2024-08-07T00:00:00,physical,active,metal
card_001794,u_01529,2024-01-10T00:00:00,virtual,cancelled,free
card_001795,u_01530,2024-04-28T00:00:00,virtual,active,free
card_001796,u_01531,2023-01-18T00:00:00,virtual,active,free
card_001797,u_01532,2023-01-17T00:00:00,virtual,active,free
card_001798,u_01533,2023-08-10T00:00:00,virtual,blocked,free
card_001799,u_01534,2023-03-06T00:00:00,virtual,active,free
card_001800,u_01535,2024-06-03T00:00:00,virtual,active,free
card_001801,u_01536,2024-10-06T00:00:00,virtual,active,free
card_001802,u_01537,2024-03-11T00:00:00,virtual,active,free
card_001803,u_01538,2023-03-29T00:00:00,virtual,active,free
card_001804,u_01539,2023-10-16T00:00:00,virtual,active,free
card_001805,u_01540,2023-11-18T00:00:00,virtual,active,free
card_001806,u_01541,2024-06-09T00:00:00,virtual,active,free
card_001807,u_01542,2023-06-12T00:00:00,virtual,active,free
card_001808,u_01543,2024-02-06T00:00:00,virtual,active,free
card_001809,u_01544,2023-11-19T00:00:00,virtual,active,free
card_001810,u_01545,2023-09-04T00:00:00,virtual,active,free
card_001811,u_01546,2023-09-12T00:00:00,virtual,cancelled,free
card_001812,u_01547,2024-03-24T00:00:00,virtual,active,smart
card_001813,u_01547,2024-03-20T00:00:00,physical,active,smart
card_001814,u_01548,2024-04-10T00:00:00,virtual,active,smart
card_001815,u_01549,2023-11-15T00:00:00,virtual,active,smart
card_001816,u_01550,2023-05-04T00:00:00,virtual,active,free
card_001817,u_01551,2023-05-24T00:00:00,virtual,active,metal
card_001818,u_01552,2023-06-20T00:00:00,virtual,active,free
card_001819,u_01553,2023-12-27T00:00:00,virtual,active,free
card_001820,u_01554,2023-06-20T00:00:00,virtual,active,smart
card_001821,u_01555,2023-05-13T00:00:00,virtual,active,free
card_001822,u_01556,2023-05-02T00:00:00,virtual,active,free
card_001823,u_01557,2023-12-15T00:00:00,virtual,active,free
card_001824,u_01558,2023-10-07T00:00:00,virtual,blocked,free
card_001825,u_01559,2023-09-30T00:00:00,virtual,active,free
card_001826,u_01560,2024-05-27T00:00:00,virtual,active,smart
card_001827,u_01561,2024-06-09T00:00:00,virtual,active,free
card_001828,u_01562,2023-02-27T00:00:00,virtual,active,free
card_001829,u_01563,2024-08-08T00:00:00,virtual,active,free
card_001830,u_01564,2024-01-12T00:00:00,virtual,active,free
card_001831,u_01565,2023-09-19T00:00:00,virtual,active,smart
card_001832,u_01566,2024-08-12T00:00:00,virtual,active,free
card_001833,u_01567,2023-08-25T00:00:00,virtual,cancelled,metal
card_001834,u_01568,2023-02-16T00:00:00,virtual,active,free
card_001835,u_01569,2023-09-08T00:00:00,virtual,active,free
card_001836,u_01570,2024-05-01T00:00:00,virtual,active,smart
card_001837,u_01571,2024-01-30T00:00:00,virtual,cancelled,smart
card_001838,u_01572,2023-07-05T00:00:00,virtual,active,smart
card_001839,u_01573,2024-07-23T00:00:00,virtual,active,free
card_001840,u_01574,2023-08-22T00:00:00,virtual,active,smart
card_001841,u_01575,2023-09-17T00:00:00,virtual,active,smart
card_001842,u_01575,2023-09-15T00:00:00,physical,active,smart
card_001843,u_01576,2023-11-28T00:00:00,virtual,active,free
card_001844,u_01577,2023-03-23T00:00:00,virtual,active,free
card_001845,u_01578,2023-05-05T00:00:00,virtual,active,free
card_001846,u_01579,2023-07-08T00:00:00,virtual,active,free
card_001847,u_01580,2024-06-17T00:00:00,virtual,active,free
card_001848,u_01581,2024-02-20T00:00:00,virtual,blocked,free
card_001849,u_01582,2024-04-25T00:00:00,virtual,active,metal
card_001850,u_01583,2023-11-16T00:00:00,virtual,active,free
card_001851,u_01584,2023-04-04T00:00:00,virtual,active,free
card_001852,u_01585,2023-01-10T00:00:00,virtual,active,free
card_001853,u_01586,2023-07-25T00:00:00,virtual,active,smart
card_001854,u_01587,2024-07-31T00:00:00,virtual,cancelled,free
card_001855,u_01588,2024-09-29T00:00:00,virtual,active,free
card_001856,u_01589,2024-04-24T00:00:00,virtual,active,metal
card_001857,u_01590,2024-08-28T00:00:00,virtual,active,metal
card_001858,u_01591,2023-07-20T00:00:00,virtual,active,free
card_001859,u_01592,2023-06-05T00:00:00,virtual,active,free
card_001860,u_01593,2024-02-27T00:00:00,virtual,active,smart
card_001861,u_01594,2023-08-27T00:00:00,virtual,active,free
card_001862,u_01595,2024-10-13T00:00:00,virtual,active,metal
card_001863,u_01596,2023-12-11T00:00:00,virtual,active,free
card_001864,u_01597,2024-11-09T00:00:00,virtual,active,free
card_001865,u_01598,2023-11-15T00:00:00,virtual,active,free
card_001866,u_01599,2023-07-31T00:00:00,virtual,active,metal
card_001867,u_01600,2024-03-09T00:00:00,virtual,active,free
card_001868,u_01601,2023-03-06T00:00:00,virtual,active,free
card_001869,u_01602,2023-10-14T00:00:00,virtual,active,free
card_001870,u_01603,2023-02-14T00:00:00,virtual,active,free
card_001871,u_01604,2024-06-17T00:00:00,virtual,blocked,free
card_001872,u_01605,2024-01-20T00:00:00,virtual,active,smart
card_001873,u_01606,2023-03-28T00:00:00,virtual,active,free
card_001874,u_01607,2024-06-03T00:00:00,virtual,active,metal
card_001875,u_01608,2024-10-17T00:00:00,virtual,blocked,smart
card_001876,u_01609,2023-03-18T00:00:00,virtual,active,smart
card_001877,u_01609,2023-03-20T00:00:00,physical,active,smart
card_001878,u_01610,2024-03-23T00:00:00,virtual,active,free
card_001879,u_01611,2023-09-01T00:00:00,virtual,active,smart
card_001880,u_01612,2023-09-28T00:00:00,virtual,active,metal
card_001881,u_01613,2024-02-11T00:00:00,virtual,active,smart
card_001882,u_01613,2024-02-07T00:00:00,physical,active,smart
card_001883,u_01614,2023-11-24T00:00:00,virtual,active,metal
card_001884,u_01615,2023-10-10T00:00:00,virtual,active,free
card_001885,u_01616,2023-03-19T00:00:00,virtual,active,metal
